defined_class	defined_class_label	external	external_label
http://purl.obolibrary.org/obo/NCIT_C83196	Perivascular Space	http://purl.obolibrary.org/obo/UBERON_0014930	perivascular space
http://purl.obolibrary.org/obo/NCIT_C33313	Permanent Tooth	http://purl.obolibrary.org/obo/UBERON_0007775	secondary tooth
http://purl.obolibrary.org/obo/NCIT_C33314	Peroneal Artery	http://purl.obolibrary.org/obo/UBERON_0001540	peroneal artery
http://purl.obolibrary.org/obo/NCIT_C12771	Peyer Patch	http://purl.obolibrary.org/obo/UBERON_0001211	Peyer's patch
http://purl.obolibrary.org/obo/NCIT_C49600	Peyer Patch Germinal Center	http://purl.obolibrary.org/obo/UBERON_0004697	Peyer's patch germinal center
http://purl.obolibrary.org/obo/NCIT_C33317	Phalanx	http://purl.obolibrary.org/obo/UBERON_0003221	phalanx
http://purl.obolibrary.org/obo/NCIT_C34249	Pharyngeal Arch	http://purl.obolibrary.org/obo/UBERON_0002539	pharyngeal arch
http://purl.obolibrary.org/obo/NCIT_C34250	Pharyngeal Groove	http://purl.obolibrary.org/obo/UBERON_0005879	pharyngeal cleft
http://purl.obolibrary.org/obo/NCIT_C34251	Pharyngeal Membrane	http://purl.obolibrary.org/obo/UBERON_0009210	pharyngeal membrane
http://purl.obolibrary.org/obo/NCIT_C34252	Pharyngeal Pouch	http://purl.obolibrary.org/obo/UBERON_0004117	pharyngeal pouch
http://purl.obolibrary.org/obo/NCIT_C33318	Pharyngeal Tonsil	http://purl.obolibrary.org/obo/UBERON_0001732	pharyngeal tonsil
http://purl.obolibrary.org/obo/NCIT_C12425	Pharynx	http://purl.obolibrary.org/obo/UBERON_0001042	chordate pharynx
http://purl.obolibrary.org/obo/NCIT_C93171	Phlegm	http://purl.obolibrary.org/obo/UBERON_0016552	phlegm
http://purl.obolibrary.org/obo/NCIT_C33320	Phrenic Artery	http://purl.obolibrary.org/obo/UBERON_0002057	phrenic artery
http://purl.obolibrary.org/obo/NCIT_C52813	Phrenic Nerve	http://purl.obolibrary.org/obo/UBERON_0001884	phrenic nerve
http://purl.obolibrary.org/obo/NCIT_C53062	Phrenic Vein	http://purl.obolibrary.org/obo/UBERON_0012193	phrenic vein
http://purl.obolibrary.org/obo/NCIT_C33321	Pia Mater	http://purl.obolibrary.org/obo/UBERON_0002361	pia mater
http://purl.obolibrary.org/obo/NCIT_C41834	Pineal Parenchyma	http://purl.obolibrary.org/obo/UBERON_0034907	pineal parenchyma
http://purl.obolibrary.org/obo/NCIT_C12855	Pisiform Bone	http://purl.obolibrary.org/obo/UBERON_0001429	pisiform
http://purl.obolibrary.org/obo/NCIT_C12399	Pituitary Gland	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/NCIT_C45912	Pituitary Stalk	http://purl.obolibrary.org/obo/UBERON_0002434	pituitary stalk
http://purl.obolibrary.org/obo/NCIT_C13272	Placenta	http://purl.obolibrary.org/obo/UBERON_0001987	placenta
http://purl.obolibrary.org/obo/NCIT_C34253	Placental Membrane	http://purl.obolibrary.org/obo/UBERON_0009002	placental membrane
http://purl.obolibrary.org/obo/NCIT_C52702	Plantar Foot Interosseus Muscle	http://purl.obolibrary.org/obo/UBERON_0006502	plantar interosseous muscle of pes
http://purl.obolibrary.org/obo/NCIT_C52743	Plantar Metatarsal Artery	http://purl.obolibrary.org/obo/UBERON_0035195	plantar metatarsal artery
http://purl.obolibrary.org/obo/NCIT_C77674	Plantar Nerve	http://purl.obolibrary.org/obo/UBERON_0035109	plantar nerve
http://purl.obolibrary.org/obo/NCIT_C33326	Plantar Region	http://purl.obolibrary.org/obo/UBERON_0008338	plantar part of pes
http://purl.obolibrary.org/obo/NCIT_C13356	Plasma	http://purl.obolibrary.org/obo/UBERON_0001969	blood plasma
http://purl.obolibrary.org/obo/NCIT_C12469	Pleura	http://purl.obolibrary.org/obo/UBERON_0000977	pleura
http://purl.obolibrary.org/obo/NCIT_C12840	Pleural Cavity	http://purl.obolibrary.org/obo/UBERON_0002402	pleural cavity
http://purl.obolibrary.org/obo/NCIT_C34256	Pleuroperitoneal Membrane	http://purl.obolibrary.org/obo/UBERON_0009133	pleuroperitoneal membrane
http://purl.obolibrary.org/obo/NCIT_C33337	Popliteal Artery	http://purl.obolibrary.org/obo/UBERON_0002250	popliteal artery
http://purl.obolibrary.org/obo/NCIT_C53146	Popliteal Lymph Node	http://purl.obolibrary.org/obo/UBERON_0001543	popliteal lymph node
http://purl.obolibrary.org/obo/NCIT_C33339	Popliteal Vein	http://purl.obolibrary.org/obo/UBERON_0001544	popliteal vein
http://purl.obolibrary.org/obo/NCIT_C33340	Popliteus Muscle	http://purl.obolibrary.org/obo/UBERON_0001391	popliteus muscle
http://purl.obolibrary.org/obo/NCIT_C70672	Pore	http://purl.obolibrary.org/obo/UBERON_0008915	pore
http://purl.obolibrary.org/obo/NCIT_C33341	Portal Lobule	http://purl.obolibrary.org/obo/UBERON_0001171	portal lobule
http://purl.obolibrary.org/obo/NCIT_C33342	Portal Triad	http://purl.obolibrary.org/obo/UBERON_0001279	portal triad
http://purl.obolibrary.org/obo/NCIT_C33343	Portal Vein	http://purl.obolibrary.org/obo/UBERON_0002017	portal vein
http://purl.obolibrary.org/obo/NCIT_C33345	Postcapillary Venule	http://purl.obolibrary.org/obo/UBERON_0035428	postcapillary venule
http://purl.obolibrary.org/obo/NCIT_C33346	Postcentral Gyrus	http://purl.obolibrary.org/obo/UBERON_0002581	postcentral gyrus
http://purl.obolibrary.org/obo/NCIT_C33347	Postcentral Sulcus	http://purl.obolibrary.org/obo/UBERON_0002915	postcentral sulcus of parietal lobe
http://purl.obolibrary.org/obo/NCIT_C33348	Posterior Annular Ligament	http://purl.obolibrary.org/obo/UBERON_0007657	anular ligament of radius
http://purl.obolibrary.org/obo/NCIT_C33349	Posterior Auricular Vein	http://purl.obolibrary.org/obo/UBERON_0006199	posterior auricular vein
http://purl.obolibrary.org/obo/NCIT_C34257	Posterior Cardinal Vein	http://purl.obolibrary.org/obo/UBERON_0002065	posterior cardinal vein
http://purl.obolibrary.org/obo/NCIT_C12831	Posterior Cerebral Artery	http://purl.obolibrary.org/obo/UBERON_0001636	posterior cerebral artery
http://purl.obolibrary.org/obo/NCIT_C33351	Posterior Cerebral Artery Branch	http://purl.obolibrary.org/obo/UBERON_0035508	branch of posterior cerebral artery
http://purl.obolibrary.org/obo/NCIT_C12900	Posterior Chamber of the Eye	http://purl.obolibrary.org/obo/UBERON_0001767	posterior chamber of eyeball
http://purl.obolibrary.org/obo/NCIT_C33352	Posterior Choroidal Artery	http://purl.obolibrary.org/obo/UBERON_0014697	posterior choroidal artery
http://purl.obolibrary.org/obo/NCIT_C33356	Posterior Commissure	http://purl.obolibrary.org/obo/UBERON_0000936	posterior commissure
http://purl.obolibrary.org/obo/NCIT_C33357	Posterior Communicating Artery	http://purl.obolibrary.org/obo/UBERON_0001628	posterior communicating artery
http://purl.obolibrary.org/obo/NCIT_C33361	Posterior Cranial Fossa	http://purl.obolibrary.org/obo/UBERON_0008788	posterior cranial fossa
http://purl.obolibrary.org/obo/NCIT_C33359	Posterior Cruciate Ligament	http://purl.obolibrary.org/obo/UBERON_0003680	posterior cruciate ligament of knee joint
http://purl.obolibrary.org/obo/NCIT_C33360	Posterior External Jugular Vein	http://purl.obolibrary.org/obo/UBERON_0035249	posterior external jugular vein
http://purl.obolibrary.org/obo/NCIT_C12906	Posterior Eye Segment	http://purl.obolibrary.org/obo/UBERON_0001802	posterior segment of eyeball
http://purl.obolibrary.org/obo/NCIT_C33362	Posterior Inferior Cerebellar Artery	http://purl.obolibrary.org/obo/UBERON_0009688	posterior inferior cerebellar artery
http://purl.obolibrary.org/obo/NCIT_C12773	Posterior Lobe of the Pituitary Gland	http://purl.obolibrary.org/obo/UBERON_0002198	neurohypophysis
http://purl.obolibrary.org/obo/NCIT_C13093	Posterior Lobe of the Prostate	http://purl.obolibrary.org/obo/UBERON_0035341	posterior lobe of prostate
http://purl.obolibrary.org/obo/NCIT_C33365	Posterior Longitudinal Ligament	http://purl.obolibrary.org/obo/UBERON_0035246	posterior longitudinal ligament
http://purl.obolibrary.org/obo/NCIT_C33368	Posterior Mediastinum	http://purl.obolibrary.org/obo/UBERON_0008822	posterior mediastinum
http://purl.obolibrary.org/obo/NCIT_C33369	Posterior Meningeal Artery	http://purl.obolibrary.org/obo/UBERON_0010249	posterior meningeal artery
http://purl.obolibrary.org/obo/NCIT_C33370	Posterior Nucleus of the Thalamus	http://purl.obolibrary.org/obo/UBERON_0003030	posterior nucleus of thalamus
http://purl.obolibrary.org/obo/NCIT_C33372	Posterior Parietal Artery	http://purl.obolibrary.org/obo/UBERON_0035222	posterior parietal artery
http://purl.obolibrary.org/obo/NCIT_C33375	Posterior Pole of the Lens	http://purl.obolibrary.org/obo/UBERON_0016459	posterior pole of lens
http://purl.obolibrary.org/obo/NCIT_C33378	Posterior Semicircular Canal	http://purl.obolibrary.org/obo/UBERON_0001842	posterior semicircular canal
http://purl.obolibrary.org/obo/NCIT_C12876	Posterior Spinal Artery	http://purl.obolibrary.org/obo/UBERON_0007146	posterior spinal artery
http://purl.obolibrary.org/obo/NCIT_C32895	Posterior Surface of the Kidney	http://purl.obolibrary.org/obo/UBERON_0035471	posterior surface of kidney
http://purl.obolibrary.org/obo/NCIT_C13095	Posterior Surface of the Prostate	http://purl.obolibrary.org/obo/UBERON_0035165	posterior surface of prostate
http://purl.obolibrary.org/obo/NCIT_C33384	Posterior Temporal Artery	http://purl.obolibrary.org/obo/UBERON_0035261	posterior temporal artery
http://purl.obolibrary.org/obo/NCIT_C12826	Posterior Tibial Artery	http://purl.obolibrary.org/obo/UBERON_0001538	posterior tibial artery
http://purl.obolibrary.org/obo/NCIT_C33385	Posterior Tibial Artery Branch	http://purl.obolibrary.org/obo/UBERON_0035292	branch of posterior tibial artery
http://purl.obolibrary.org/obo/NCIT_C33386	Posterior Tibial Vein	http://purl.obolibrary.org/obo/UBERON_0001546	posterior tibial vein
http://purl.obolibrary.org/obo/NCIT_C12243	Posterior Wall of the Nasopharynx	http://purl.obolibrary.org/obo/UBERON_0035401	posterior wall of nasopharynx
http://purl.obolibrary.org/obo/NCIT_C12240	Posterior Wall of the Oropharynx	http://purl.obolibrary.org/obo/UBERON_0035240	posterior wall of oropharynx
http://purl.obolibrary.org/obo/NCIT_C12648	Postganglionic Autonomic Fiber	http://purl.obolibrary.org/obo/UBERON_0011924	postganglionic autonomic fiber
http://purl.obolibrary.org/obo/NCIT_C12649	Postganglionic Parasympathetic Fiber	http://purl.obolibrary.org/obo/UBERON_0011929	postganglionic parasympathetic fiber
http://purl.obolibrary.org/obo/NCIT_C12650	Postganglionic Sympathetic Fiber	http://purl.obolibrary.org/obo/UBERON_0011926	postganglionic sympathetic fiber
http://purl.obolibrary.org/obo/NCIT_C33393	Precentral Gyrus	http://purl.obolibrary.org/obo/UBERON_0002703	precentral gyrus
http://purl.obolibrary.org/obo/NCIT_C33394	Precentral Sulcus	http://purl.obolibrary.org/obo/UBERON_0022252	precentral sulcus
http://purl.obolibrary.org/obo/NCIT_C12624	Preganglionic Autonomic Fiber	http://purl.obolibrary.org/obo/UBERON_0011925	preganglionic autonomic fiber
http://purl.obolibrary.org/obo/NCIT_C12323	Prepuce	http://purl.obolibrary.org/obo/UBERON_0011374	prepuce
http://purl.obolibrary.org/obo/NCIT_C49270	Prepuce Epithelium	http://purl.obolibrary.org/obo/UBERON_0004812	male prepuce epithelium
http://purl.obolibrary.org/obo/NCIT_C34261	Primary Chorionic Villus	http://purl.obolibrary.org/obo/UBERON_0009993	primary chorionic villus
http://purl.obolibrary.org/obo/NCIT_C97339	Primary Motor Cortex	http://purl.obolibrary.org/obo/UBERON_0001384	primary motor cortex
http://purl.obolibrary.org/obo/NCIT_C34263	Primary Ossification Center	http://purl.obolibrary.org/obo/UBERON_0010356	primary ossification center
http://purl.obolibrary.org/obo/NCIT_C34264	Primary Palate	http://purl.obolibrary.org/obo/UBERON_0005620	primary palate
http://purl.obolibrary.org/obo/NCIT_C97340	Primary Visual Cortex	http://purl.obolibrary.org/obo/UBERON_0002436	primary visual cortex
http://purl.obolibrary.org/obo/NCIT_C34265	Primitive Groove	http://purl.obolibrary.org/obo/UBERON_0004056	primitive groove
http://purl.obolibrary.org/obo/NCIT_C34267	Primitive Pit	http://purl.obolibrary.org/obo/UBERON_0004055	primitive pit
http://purl.obolibrary.org/obo/NCIT_C28402	Primitive Streak	http://purl.obolibrary.org/obo/UBERON_0004341	primitive streak
http://purl.obolibrary.org/obo/NCIT_C34276	Primordium of the Heart	http://purl.obolibrary.org/obo/UBERON_0003084	heart primordium
http://purl.obolibrary.org/obo/NCIT_C34277	Primordium of the Liver	http://purl.obolibrary.org/obo/UBERON_0003894	liver primordium
http://purl.obolibrary.org/obo/NCIT_C33402	Principal Sensory Nucleus of the Trigeminal Nerve	http://purl.obolibrary.org/obo/UBERON_0002597	principal sensory nucleus of trigeminal nerve
http://purl.obolibrary.org/obo/NCIT_C34278	Proctodeum	http://purl.obolibrary.org/obo/UBERON_0000931	proctodeum
http://purl.obolibrary.org/obo/NCIT_C53174	Pronator Teres	http://purl.obolibrary.org/obo/UBERON_0001520	pronator teres
http://purl.obolibrary.org/obo/NCIT_C34279	Pronephric Duct	http://purl.obolibrary.org/obo/UBERON_0003060	pronephric duct
http://purl.obolibrary.org/obo/NCIT_C34280	Pronephros	http://purl.obolibrary.org/obo/UBERON_0002120	pronephros
http://purl.obolibrary.org/obo/NCIT_C13086	Prostate Capsule	http://purl.obolibrary.org/obo/UBERON_0035316	prostatic capsule
http://purl.obolibrary.org/obo/NCIT_C12410	Prostate Gland	http://purl.obolibrary.org/obo/UBERON_0002367	prostate gland
http://purl.obolibrary.org/obo/NCIT_C52726	Prostate Gland Lobe	http://purl.obolibrary.org/obo/UBERON_0001328	lobe of prostate
http://purl.obolibrary.org/obo/NCIT_C52553	Prostate Gland Secretion	http://purl.obolibrary.org/obo/UBERON_0004796	prostate gland secretion
http://purl.obolibrary.org/obo/NCIT_C13102	Prostatic Duct	http://purl.obolibrary.org/obo/UBERON_0002485	prostate duct
http://purl.obolibrary.org/obo/NCIT_C13103	Prostatic Epithelium	http://purl.obolibrary.org/obo/UBERON_0000428	prostate epithelium
http://purl.obolibrary.org/obo/NCIT_C13104	Prostatic Stroma	http://purl.obolibrary.org/obo/UBERON_0004184	prostate gland stroma
http://purl.obolibrary.org/obo/NCIT_C13101	Prostatic Urethra	http://purl.obolibrary.org/obo/UBERON_0001335	prostatic urethra
http://purl.obolibrary.org/obo/NCIT_C63862	Prostatic Utricle	http://purl.obolibrary.org/obo/UBERON_0011199	prostatic utricle
http://purl.obolibrary.org/obo/NCIT_C101528	Proximal Interphalangeal Joint	http://purl.obolibrary.org/obo/UBERON_0009767	proximal interphalangeal joint
http://purl.obolibrary.org/obo/NCIT_C52785	Proximal Phalanx of Foot	http://purl.obolibrary.org/obo/UBERON_0003868	proximal phalanx of pes
http://purl.obolibrary.org/obo/NCIT_C52786	Proximal Phalanx of Hand	http://purl.obolibrary.org/obo/UBERON_0002234	proximal phalanx of manus
http://purl.obolibrary.org/obo/NCIT_C13181	Pseudostratified Columnar Ciliated Epithelium	http://purl.obolibrary.org/obo/UBERON_0010499	pseudostratified ciliated columnar epithelium
http://purl.obolibrary.org/obo/NCIT_C49316	Pseudostratified Columnar Epithelium	http://purl.obolibrary.org/obo/UBERON_0010498	pseudostratified columnar epithelium
http://purl.obolibrary.org/obo/NCIT_C33420	Psoas Major	http://purl.obolibrary.org/obo/UBERON_0001298	psoas major muscle
http://purl.obolibrary.org/obo/NCIT_C33421	Psoas Minor	http://purl.obolibrary.org/obo/UBERON_0001372	psoas minor muscle
http://purl.obolibrary.org/obo/NCIT_C33422	Psoas Muscle	http://purl.obolibrary.org/obo/UBERON_0008450	psoas muscle
http://purl.obolibrary.org/obo/NCIT_C33423	Pubic Bone	http://purl.obolibrary.org/obo/UBERON_0001275	pubis
http://purl.obolibrary.org/obo/NCIT_C33424	Pubic Hair	http://purl.obolibrary.org/obo/UBERON_0013698	strand of pubic hair
http://purl.obolibrary.org/obo/NCIT_C33425	Pubic Symphysis	http://purl.obolibrary.org/obo/UBERON_0003699	pubic symphysis
http://purl.obolibrary.org/obo/NCIT_C33426	Pulmonary Acinus	http://purl.obolibrary.org/obo/UBERON_0008874	pulmonary acinus
http://purl.obolibrary.org/obo/NCIT_C12774	Pulmonary Artery	http://purl.obolibrary.org/obo/UBERON_0002012	pulmonary artery
http://purl.obolibrary.org/obo/NCIT_C33428	Pulmonary Lobule	http://purl.obolibrary.org/obo/UBERON_0010368	pulmonary lobule
http://purl.obolibrary.org/obo/NCIT_C116918	Pulmonary Trunk	http://purl.obolibrary.org/obo/UBERON_0002333	pulmonary trunk
http://purl.obolibrary.org/obo/NCIT_C12775	Pulmonary Valve	http://purl.obolibrary.org/obo/UBERON_0002146	pulmonary valve
http://purl.obolibrary.org/obo/NCIT_C12776	Pulmonary Vein	http://purl.obolibrary.org/obo/UBERON_0002016	pulmonary vein
http://purl.obolibrary.org/obo/NCIT_C33429	Pupil	http://purl.obolibrary.org/obo/UBERON_0001771	pupil
http://purl.obolibrary.org/obo/NCIT_C49140	Purkinje Cell Layer of the Cerebellum	http://purl.obolibrary.org/obo/UBERON_0002979	Purkinje cell layer of cerebellar cortex
http://purl.obolibrary.org/obo/NCIT_C33430	Purkinje Fiber	http://purl.obolibrary.org/obo/UBERON_0002354	cardiac Purkinje fiber
http://purl.obolibrary.org/obo/NCIT_C12452	Putamen	http://purl.obolibrary.org/obo/UBERON_0001874	putamen
http://purl.obolibrary.org/obo/NCIT_C33433	Pyloric Sphincter	http://purl.obolibrary.org/obo/UBERON_0001202	pyloric sphincter
http://purl.obolibrary.org/obo/NCIT_C12260	Pylorus	http://purl.obolibrary.org/obo/UBERON_0001166	pylorus
http://purl.obolibrary.org/obo/NCIT_C33436	Pyramid of Malpighi	http://purl.obolibrary.org/obo/UBERON_0004200	kidney pyramid
http://purl.obolibrary.org/obo/NCIT_C33438	Pyramidalis	http://purl.obolibrary.org/obo/UBERON_0011016	pyramidalis
http://purl.obolibrary.org/obo/NCIT_C112404	Quadrate Lobe of Liver	http://purl.obolibrary.org/obo/UBERON_0001116	quadrate lobe of liver
http://purl.obolibrary.org/obo/NCIT_C33440	Quadratus Lumborum	http://purl.obolibrary.org/obo/UBERON_0001220	quadratus lumborum
http://purl.obolibrary.org/obo/NCIT_C33441	Quadriceps Muscle of the Thigh	http://purl.obolibrary.org/obo/UBERON_0001377	quadriceps femoris
http://purl.obolibrary.org/obo/NCIT_C33444	Quadrigeminal Cistern	http://purl.obolibrary.org/obo/UBERON_0004052	quadrigeminal cistern
http://purl.obolibrary.org/obo/NCIT_C12838	Radial Artery	http://purl.obolibrary.org/obo/UBERON_0001404	radial artery
http://purl.obolibrary.org/obo/NCIT_C52812	Radial Nerve	http://purl.obolibrary.org/obo/UBERON_0001492	radial nerve
http://purl.obolibrary.org/obo/NCIT_C12777	Radius Bone	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone
http://purl.obolibrary.org/obo/NCIT_C120674	Radius Shaft	http://purl.obolibrary.org/obo/UBERON_0001028	diaphysis of radius
http://purl.obolibrary.org/obo/NCIT_C97335	Raphe Nuclei	http://purl.obolibrary.org/obo/UBERON_0004684	raphe nuclei
http://purl.obolibrary.org/obo/NCIT_C34281	Rathke Pouch	http://purl.obolibrary.org/obo/UBERON_0005356	Rathke's pouch
http://purl.obolibrary.org/obo/NCIT_C33448	Recto-Vesical Pouch	http://purl.obolibrary.org/obo/UBERON_0011204	rectovesical pouch
http://purl.obolibrary.org/obo/NCIT_C12390	Rectum	http://purl.obolibrary.org/obo/UBERON_0001052	rectum
http://purl.obolibrary.org/obo/NCIT_C33449	Rectus Abdominis	http://purl.obolibrary.org/obo/UBERON_0002382	rectus abdominis muscle
http://purl.obolibrary.org/obo/NCIT_C53175	Rectus Femoris	http://purl.obolibrary.org/obo/UBERON_0001378	rectus femoris
http://purl.obolibrary.org/obo/NCIT_C33453	Regular Dense Connective Tissue	http://purl.obolibrary.org/obo/UBERON_0007846	dense regular connective tissue
http://purl.obolibrary.org/obo/NCIT_C12778	Renal Artery	http://purl.obolibrary.org/obo/UBERON_0001184	renal artery
http://purl.obolibrary.org/obo/NCIT_C12927	Renal Calyx	http://purl.obolibrary.org/obo/UBERON_0006517	kidney calyx
